,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
223230,556475,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-12 12:03:00,2.95,18109.0,United Kingdom
223434,556484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-06-12 13:17:00,2.95,16938.0,United Kingdom
223689,556487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-12 13:51:00,2.95,17289.0,United Kingdom
223905,556495,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-12 15:14:00,2.95,18069.0,United Kingdom
224063,556503,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-06-13 08:44:00,2.95,13517.0,United Kingdom
224402,556520,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-13 11:10:00,2.95,14177.0,United Kingdom
225034,556632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-06-13 15:09:00,2.95,16987.0,United Kingdom
225221,556636,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-13 15:30:00,5.79,,United Kingdom
225639,556727,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2011-06-14 11:33:00,2.55,17675.0,United Kingdom
225719,556731,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-14 11:41:00,2.95,18283.0,United Kingdom
225940,556768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-14 12:21:00,2.95,17243.0,United Kingdom
226053,556777,71053,WHITE METAL LANTERN,4,2011-06-14 12:31:00,3.75,14426.0,United Kingdom
226113,556780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-14 12:46:00,2.95,14524.0,United Kingdom
226211,556783,71053,WHITE METAL LANTERN,26,2011-06-14 13:15:00,3.75,13408.0,United Kingdom
226788,556812,71053,WHITE METAL LANTERN,1,2011-06-14 17:25:00,8.29,,United Kingdom
226923,556813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2011-06-14 17:28:00,5.79,,United Kingdom
227047,556815,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-06-15 08:36:00,2.95,14852.0,United Kingdom
227363,556845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,67,2011-06-15 11:30:00,2.55,17511.0,United Kingdom
227441,556876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-15 11:56:00,2.95,16241.0,United Kingdom
227626,C556888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-5,2011-06-15 12:37:00,2.95,15005.0,United Kingdom
227870,556910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-15 13:25:00,2.95,12748.0,United Kingdom
228148,556916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-06-15 13:35:00,2.95,16898.0,United Kingdom
228367,556926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-15 14:26:00,2.95,16324.0,United Kingdom
228565,556932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-06-15 15:41:00,5.79,,United Kingdom
228665,556937,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2011-06-15 16:05:00,2.55,17716.0,United Kingdom
228834,556959,71053,WHITE METAL LANTERN,0,2011-06-16 09:17:00,3.75,16739.0,United Kingdom
228891,556964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-16 09:46:00,2.95,16145.0,United Kingdom
229164,557018,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-06-16 12:36:00,2.95,14285.0,United Kingdom
229566,557064,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-16 15:07:00,2.95,13263.0,United Kingdom
229628,557067,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2011-06-16 15:12:00,2.55,13098.0,United Kingdom
229944,557112,71053,WHITE METAL LANTERN,1,2011-06-16 16:31:00,8.29,,United Kingdom
230357,557141,71053,WHITE METAL LANTERN,27,2011-06-17 09:54:00,3.39,16779.0,United Kingdom
230583,557210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-17 11:49:00,2.95,18118.0,United Kingdom
230653,557213,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-17 12:16:00,2.95,15021.0,United Kingdom
230861,557221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-17 13:01:00,2.95,16869.0,United Kingdom
231238,557255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,67,2011-06-19 10:11:00,2.55,17616.0,United Kingdom
231547,557271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-19 11:41:00,2.95,17769.0,United Kingdom
231645,557276,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-19 12:05:00,2.95,16931.0,United Kingdom
231684,557278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-06-19 12:08:00,2.95,13089.0,United Kingdom
231843,557284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-19 12:29:00,2.95,17377.0,United Kingdom
231853,557285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2011-06-19 12:31:00,2.55,15046.0,United Kingdom
232047,557299,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-06-19 13:56:00,2.95,13047.0,United Kingdom
232323,557313,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-19 15:56:00,2.95,13524.0,United Kingdom
232637,557324,71053,WHITE METAL LANTERN,26,2011-06-20 09:41:00,8.29,,United Kingdom
232843,557349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-20 10:34:00,2.95,16717.0,United Kingdom
233861,557493,71053,WHITE METAL LANTERN,1,2011-06-20 15:18:00,8.29,,United Kingdom
234342,557502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2011-06-20 15:32:00,5.79,,United Kingdom
234451,557525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-21 09:26:00,2.95,12759.0,Netherlands
234604,557570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-21 10:48:00,2.95,15998.0,United Kingdom
234835,557604,71053,WHITE METAL LANTERN,17,2011-06-21 12:03:00,3.75,15039.0,United Kingdom
235275,557634,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-21 15:24:00,2.95,15412.0,United Kingdom
235659,557644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-21 17:06:00,5.79,,United Kingdom
236587,557763,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-22 14:10:00,2.95,17669.0,United Kingdom
236678,557771,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-22 14:43:00,2.95,15601.0,United Kingdom
236738,557776,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-22 15:07:00,2.95,14422.0,United Kingdom
237267,557849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-06-23 10:52:00,2.95,17613.0,United Kingdom
237478,557858,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-23 11:51:00,2.95,14159.0,United Kingdom
237599,557875,71053,WHITE METAL LANTERN,10,2011-06-23 13:09:00,3.75,13300.0,United Kingdom
237669,557878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-23 13:13:00,2.95,16940.0,United Kingdom
237819,557886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-23 13:39:00,2.95,17799.0,United Kingdom
237957,557891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-06-23 14:05:00,2.95,17652.0,United Kingdom
238171,557935,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-23 15:26:00,2.95,13929.0,United Kingdom
238492,557938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-23 15:35:00,2.95,,United Kingdom
238614,557949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-23 17:20:00,2.95,15530.0,United Kingdom
238696,557954,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2011-06-23 18:44:00,2.55,15023.0,United Kingdom
238703,557954,71053,WHITE METAL LANTERN,3,2011-06-23 18:44:00,3.75,15023.0,United Kingdom
238732,557955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-23 18:59:00,2.95,16175.0,United Kingdom
238758,557956,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-23 19:20:00,2.95,18283.0,United Kingdom
239334,558043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-06-24 13:28:00,2.95,13425.0,United Kingdom
239387,558046,71053,WHITE METAL LANTERN,4,2011-06-24 13:47:00,3.75,,EIRE
239390,558046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-24 13:47:00,2.95,,EIRE
239480,558056,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-06-24 14:54:00,2.95,15186.0,United Kingdom
239497,558057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-24 14:57:00,2.95,15665.0,United Kingdom
240004,558077,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2011-06-26 10:59:00,2.55,13408.0,United Kingdom
240217,558093,71053,WHITE METAL LANTERN,11,2011-06-26 13:00:00,3.75,17969.0,United Kingdom
240974,558119,71053,WHITE METAL LANTERN,4,2011-06-27 09:12:00,8.29,,United Kingdom
240992,558120,71053,WHITE METAL LANTERN,3,2011-06-27 09:12:00,8.29,,United Kingdom
241006,558121,71053,WHITE METAL LANTERN,7,2011-06-27 09:34:00,3.75,13453.0,United Kingdom
241073,558126,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,2011-06-27 10:29:00,2.55,15482.0,United Kingdom
241162,558194,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-06-27 12:28:00,2.95,14583.0,United Kingdom
241845,558247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-27 16:46:00,2.95,14167.0,United Kingdom
242000,558271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-06-28 10:17:00,2.95,13895.0,United Kingdom
242394,558340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-28 14:01:00,0.0,,United Kingdom
242983,558388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-29 10:00:00,2.95,,EIRE
243065,558416,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-29 10:50:00,2.95,16059.0,United Kingdom
243154,C558422,71053,WHITE METAL LANTERN,-20,2011-06-29 11:54:00,3.39,16779.0,United Kingdom
243386,558455,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2011-06-29 13:58:00,2.95,14327.0,United Kingdom
243399,558458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-06-29 14:17:00,2.95,14527.0,United Kingdom
243468,558461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-29 15:03:00,2.95,13263.0,United Kingdom
243518,558462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-06-29 15:11:00,2.55,13982.0,United Kingdom
244264,558478,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-06-29 16:07:00,2.95,16775.0,United Kingdom
244281,558479,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-29 16:44:00,2.95,17837.0,United Kingdom
244291,558480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-06-30 08:17:00,2.95,15271.0,United Kingdom
244328,558484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-30 10:09:00,2.95,14267.0,United Kingdom
244428,558532,71053,WHITE METAL LANTERN,-4,2011-06-30 11:32:00,3.75,15039.0,United Kingdom
244430,558532,71053,WHITE METAL LANTERN,2,2011-06-30 11:32:00,3.75,15039.0,United Kingdom
244438,558532,71053,WHITE METAL LANTERN,0,2011-06-30 11:32:00,3.75,15039.0,United Kingdom
244487,558533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-30 11:49:00,2.95,16717.0,United Kingdom
244504,558534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-06-30 11:54:00,2.95,13988.0,United Kingdom
244664,558539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-30 12:14:00,2.95,16556.0,United Kingdom
244772,558542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-30 12:23:00,2.95,13593.0,United Kingdom
244933,558563,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-30 13:43:00,2.95,14561.0,United Kingdom
245133,558611,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-30 15:35:00,2.95,16475.0,United Kingdom
246050,558671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-07-01 10:47:00,2.95,17123.0,United Kingdom
246583,558707,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-01 12:58:00,2.95,12748.0,United Kingdom
246617,558709,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-07-01 13:02:00,2.95,17338.0,United Kingdom
246758,558718,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-07-01 13:31:00,2.95,16589.0,United Kingdom
246928,558746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-01 17:23:00,2.95,14415.0,United Kingdom
247062,558752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-03 11:40:00,2.95,16931.0,United Kingdom
247224,558760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-07-03 12:38:00,2.95,16918.0,United Kingdom
247388,558768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-03 13:33:00,2.95,15952.0,United Kingdom
248128,558777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-04 10:23:00,5.79,,United Kingdom
248670,558863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-07-04 12:28:00,2.95,17243.0,United Kingdom
248683,558863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-04 12:28:00,2.95,17243.0,United Kingdom
249298,558900,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-07-04 16:06:00,2.95,15349.0,United Kingdom
249789,558916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,2011-07-05 09:33:00,2.55,16985.0,United Kingdom
249872,558926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-07-05 10:21:00,2.95,17469.0,United Kingdom
249926,558963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-07-05 10:57:00,2.55,14235.0,United Kingdom
250158,559006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2011-07-05 12:41:00,2.55,14905.0,United Kingdom
251421,559052,71053,WHITE METAL LANTERN,3,2011-07-05 16:53:00,8.29,,United Kingdom
252358,559109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-06 11:52:00,2.95,15021.0,United Kingdom
253078,559160,71053,WHITE METAL LANTERN,4,2011-07-06 16:15:00,3.75,17293.0,United Kingdom
253363,559163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-06 16:33:00,5.79,,United Kingdom
253921,559202,71053,WHITE METAL LANTERN,-1,2011-07-07 10:40:00,3.75,13583.0,United Kingdom
254631,559327,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-07 15:21:00,2.95,13681.0,United Kingdom
255009,559337,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-07 16:27:00,5.79,,United Kingdom
255258,559338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-07 16:30:00,2.95,,United Kingdom
255499,559352,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-07 17:47:00,2.95,17837.0,United Kingdom
255569,559356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-07 18:29:00,2.95,15416.0,United Kingdom
255642,559357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2011-07-07 18:56:00,2.55,17107.0,United Kingdom
255644,559358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-07-07 19:14:00,2.95,15675.0,United Kingdom
255782,559366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-07-08 09:03:00,2.95,13102.0,United Kingdom
256130,559457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-07-08 12:50:00,2.95,14918.0,United Kingdom
256312,C559486,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-08 13:51:00,2.95,13047.0,United Kingdom
256966,559506,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-08 15:17:00,5.79,,United Kingdom
257125,559513,71053,WHITE METAL LANTERN,2,2011-07-08 15:56:00,3.75,14534.0,United Kingdom
257335,559525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-10 10:30:00,2.95,16923.0,United Kingdom
257434,559528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-07-10 11:34:00,2.95,13064.0,United Kingdom
257694,559542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-10 13:32:00,2.95,17126.0,United Kingdom
257991,559549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-10 15:25:00,2.95,13230.0,United Kingdom
258401,559640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2011-07-11 12:30:00,2.55,15812.0,United Kingdom
258490,559653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-11 12:49:00,2.95,14552.0,United Kingdom
258602,559662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-07-11 13:32:00,2.95,16572.0,United Kingdom
258630,559665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-11 13:35:00,2.95,12556.0,Spain
258673,559665,71053,WHITE METAL LANTERN,-3,2011-07-11 13:35:00,3.75,12556.0,Spain
259157,559691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-07-11 15:52:00,2.55,13089.0,United Kingdom
259667,559700,85123A,WHITE HANGING HEART T-LIGHT HOLDER,132,2011-07-12 09:04:00,3.24,17450.0,United Kingdom
259671,559701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,508,2011-07-12 09:10:00,2.55,16013.0,United Kingdom
259728,559706,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-12 10:02:00,2.95,16609.0,United Kingdom
259835,559745,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-12 11:15:00,2.95,17790.0,United Kingdom
259882,559774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-12 11:37:00,2.95,18122.0,United Kingdom
259950,559790,85123A,WHITE HANGING HEART T-LIGHT HOLDER,98,2011-07-12 12:19:00,2.55,14548.0,United Kingdom
259968,559791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-07-12 12:24:00,2.55,17675.0,United Kingdom
260389,559809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-07-12 14:57:00,2.95,16409.0,United Kingdom
260940,559816,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-12 16:11:00,5.79,,United Kingdom
261013,559817,71053,WHITE METAL LANTERN,4,2011-07-12 16:20:00,3.75,,United Kingdom
261301,559824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-07-12 17:23:00,2.95,17576.0,United Kingdom
261391,559836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-13 10:09:00,2.95,13911.0,United Kingdom
261769,559887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-07-13 11:44:00,2.95,13263.0,United Kingdom
261817,559888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-07-13 11:47:00,2.95,16450.0,United Kingdom
261878,559894,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-07-13 12:06:00,2.95,14159.0,United Kingdom
262046,559897,71053,WHITE METAL LANTERN,22,2011-07-13 12:18:00,3.39,16779.0,United Kingdom
262201,559904,71053,WHITE METAL LANTERN,7,2011-07-13 13:20:00,3.75,13149.0,United Kingdom
262237,559906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-07-13 13:33:00,2.95,18219.0,United Kingdom
262340,559912,71053,WHITE METAL LANTERN,7,2011-07-13 15:04:00,3.75,14221.0,United Kingdom
262424,559918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-07-13 15:29:00,2.95,18225.0,United Kingdom
262496,559921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-07-13 15:42:00,2.95,13667.0,United Kingdom
263025,559930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-14 09:22:00,2.95,17738.0,United Kingdom
263069,559933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-07-14 09:54:00,2.95,16719.0,United Kingdom
263133,559938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-14 10:15:00,2.95,17315.0,United Kingdom
263231,559951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-07-14 10:52:00,2.95,14847.0,United Kingdom
263427,559988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-07-14 12:17:00,2.95,15402.0,United Kingdom
263609,560024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-14 13:00:00,2.95,15005.0,United Kingdom
263648,560025,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-14 13:00:00,2.95,18283.0,United Kingdom
263795,560035,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-14 13:41:00,2.95,17706.0,United Kingdom
263840,560036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2011-07-14 13:51:00,2.95,14911.0,EIRE
263929,C560045,71053,WHITE METAL LANTERN,-1,2011-07-14 14:51:00,3.39,16779.0,United Kingdom
263971,560048,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-14 15:02:00,2.95,13515.0,United Kingdom
264142,560087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,127,2011-07-14 16:39:00,2.55,18172.0,United Kingdom
264524,560102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-14 18:28:00,2.95,13994.0,United Kingdom
264542,560104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-07-14 18:56:00,2.95,17921.0,United Kingdom
264689,560107,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-07-15 08:09:00,2.95,12928.0,United Kingdom
264832,560121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-15 10:33:00,2.95,,United Kingdom
264875,560125,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-15 10:44:00,2.95,18118.0,United Kingdom
265375,560224,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-07-15 16:06:00,2.95,14572.0,United Kingdom
265399,560225,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-15 16:27:00,5.79,,United Kingdom
265974,560239,71053,WHITE METAL LANTERN,4,2011-07-17 11:50:00,3.75,13507.0,United Kingdom
266060,560240,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-07-17 11:59:00,2.95,15716.0,United Kingdom
266344,560251,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-17 12:32:00,2.95,17774.0,United Kingdom
266350,560251,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-17 12:32:00,2.95,17774.0,United Kingdom
266625,560260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-17 13:32:00,2.95,14044.0,United Kingdom
266814,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2011-07-17 14:51:00,2.95,16474.0,United Kingdom
266818,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-17 14:51:00,2.95,16474.0,United Kingdom
266823,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-07-17 14:51:00,2.95,16474.0,United Kingdom
267115,560285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,2011-07-18 09:21:00,2.95,14944.0,United Kingdom
267665,560359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-18 11:47:00,2.95,14159.0,United Kingdom
267776,560360,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2011-07-18 11:55:00,2.55,12744.0,Singapore
267862,560364,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2011-07-18 12:15:00,2.55,16705.0,United Kingdom
267980,560368,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-18 12:25:00,2.95,17841.0,United Kingdom
267995,560368,71053,WHITE METAL LANTERN,-1,2011-07-18 12:25:00,3.75,17841.0,United Kingdom
268074,560385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-18 12:53:00,2.95,14583.0,United Kingdom
268087,560385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-07-18 12:53:00,2.95,14583.0,United Kingdom
268095,560385,71053,WHITE METAL LANTERN,5,2011-07-18 12:53:00,3.75,14583.0,United Kingdom
268254,560397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-18 14:04:00,2.95,17652.0,United Kingdom
268309,C560409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-07-18 14:24:00,2.95,16717.0,United Kingdom
268340,560410,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-07-18 14:28:00,2.95,17213.0,United Kingdom
268642,560433,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-18 15:49:00,5.79,,United Kingdom
269074,560434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-07-18 15:56:00,5.79,,United Kingdom
269370,560448,71053,WHITE METAL LANTERN,5,2011-07-19 09:29:00,3.75,12840.0,United Kingdom
269647,560499,71053,WHITE METAL LANTERN,7,2011-07-19 11:03:00,3.75,16713.0,United Kingdom
269854,560504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2011-07-19 11:47:00,2.55,13081.0,United Kingdom
270127,560547,71053,WHITE METAL LANTERN,-1,2011-07-19 12:39:00,3.75,17419.0,United Kingdom
270242,560554,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-07-19 13:01:00,2.95,16232.0,United Kingdom
270246,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-19 13:01:00,2.95,14178.0,United Kingdom
270259,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-19 13:01:00,2.95,14178.0,United Kingdom
270281,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-19 13:01:00,2.95,14178.0,United Kingdom
